Id,suhu_operasi,tekanan_hidrolik,getaran_motor,arus_listrik,kelembapan_ruang,laju_produksi,usia_mesin_hari,deviasi_kalibrasi,tegangan_panel,kecepatan_kipas_pendingin,kadar_debu_partikel,jam_shift,suhu_lingkungan_luar,stabilitas_jaringan_listrik,intensitas_pencahayaan,waktu_idle_mesin_menit,Tindakan
29,71.0954945869699,108.24742746547967,0.6002309431039367,10.494732311439979,55.38810146585673,302.3183707719523,1524,-0.03400681077144078,0.6112477541010014,-0.6415276101925453,-0.988011566101151,-1.0531060241240309,-0.986984785326426,0.10234727479331474,0.06107187569392612,-1.8143968514975044,0
30,71.23115752255912,81.13695072016621,1.0306266267186674,11.568228969460588,61.827151058865724,236.11629283492968,2636,0.5895804279473588,0.9603317193459937,1.1748121829825404,-1.4380666448409165,-1.2794051908200301,0.45335978558818824,1.3768548652771408,-0.4640771969423624,-0.9819767336136778,1
31,84.06235700652846,111.61866360863547,0.9622106847242009,7.6730947523392885,78.71834773500527,311.7555802149286,1776,0.2616190943697043,-0.053019973725512606,0.41983716888942313,1.2255321209365808,0.4108885298545495,1.6924784476695711,-1.1494851556074583,-2.0709481567139365,1.2425462172011432,1
32,64.95188737711538,108.20599294997656,1.0598309465230167,9.795862460712957,77.51709105372456,263.70164415986693,503,-0.2424878712862504,0.3054577849208975,-0.40741268048084045,-0.3792022091651815,0.142005178200173,0.466326611131079,-1.896684353230135,-0.4360039973002399,-1.5975488383485414,0
35,72.61984566931622,110.13896834102755,0.5882494103935815,13.355166521717,83.21396756296967,218.58811040913804,2254,0.282518854654566,1.1879720690245863,1.1425404660088998,-1.7498201872387298,-0.8556826971494371,-0.21808228012232372,-1.3993865165550878,0.4527125596416423,1.150703374854971,1
36,76.46729219540669,85.28755965093094,0.28320168979782406,9.064990512888095,63.32822199305277,306.2875709508433,946,0.18734806826423867,-1.030906721883058,1.2523940150492856,1.1405934751257316,0.6889394945929839,-0.7965610035287386,-0.63220828700348,0.6651619497721645,-0.3575508418996258,1
37,67.14539406758844,107.13047565204533,0.48230645137496664,12.465687542550393,66.83422514549258,306.15550205236195,477,0.16753236060949564,-0.1312501190900042,-0.41835902887753385,-0.5613636163662619,0.4475286750233205,0.006884413336802802,-0.33110172508655156,0.6167021948519065,-1.144384729360222,1
38,61.69882642278104,92.28837237900055,0.603721857458943,16.327885229162174,75.26931916660077,266.3425258102235,692,-0.509359875894428,0.7675049125732006,-0.08303345887128666,1.898867367873289,-0.6055365189354465,0.3727606381796662,-1.8442677584188978,1.7032143385109277,-1.318897459043554,0
39,61.8163908823157,83.48598167577063,0.5089855721840811,13.81636863626323,51.67838293701578,279.35484876793925,3026,0.359948626631905,-1.0564291981889762,0.29311026427998943,-0.7962546926218728,-1.4076406989970534,-1.266239794860392,-0.47579082838414344,-1.1220518802050528,0.20323173413365891,2
41,73.57440628402581,100.0553113862927,1.2884292169449574,12.745182020433669,61.763009167833594,363.7023240389859,1960,0.3344767017918092,0.19029396675009222,-0.5508792448794293,1.746720252437445,1.3245319437505039,-1.7242845356046301,1.9735625360410722,-0.03441353478602255,0.5175348240221647,2
42,72.07365701228896,91.75700791782397,1.38888067553947,8.734570955613775,77.04623619855249,332.26540534095597,2605,0.07787864595835339,1.325178699864801,-0.03549688247339766,-0.48949643507239077,-1.4151687476064532,-0.3005064595753674,1.926724556478736,-0.11906197341001587,1.1710091731196823,2
43,63.00867719533479,103.760735316958,1.0265079756463116,8.367853623861002,75.19765348252298,361.0055083716165,2898,0.28392999747343983,0.6127849602947139,0.6815009784438257,-0.19030529479599173,0.9971914861760656,-0.15662120381949443,0.2662729597730853,0.13357863693023803,-1.9840810683814358,1
44,69.7412099230004,81.91762444995983,1.5994452754089052,11.251656596342908,72.19766367187097,270.8033826366358,1180,0.09435224493188825,-0.16277548374783138,-0.20200078230804674,-0.3140480644750329,-1.4323256574805354,-0.032237294521452076,-0.08255117153867442,0.8359587500846041,-0.7023300155105048,0
45,68.87514356855546,78.72902456384138,0.7252694302017533,11.91749901424314,63.60840051329231,239.69705767391707,2448,0.34225054040249625,0.23160489134993953,-1.3815824317620002,1.519644886164501,-0.19425838911525384,-1.958011246994365,1.864065408056013,-0.2558318610130631,0.18512891092995387,0
46,69.6401644754676,113.72387434143576,0.27861833529915075,13.169927711648633,76.29569737679694,293.1582472034465,1711,0.054521454754847876,0.267522859552221,-0.2995719891307278,0.1794231707664025,-0.13553465166105916,0.10050457470271984,0.6697740387882307,1.0328542018929228,0.7038904045507461,0
48,69.67696661581012,89.50703164086192,0.20649196288782812,11.548111871850962,70.77968012372408,230.08374628590806,1753,0.16333282720842807,0.08469058712754363,0.6030970729230951,-0.14352193461146714,-0.6313410312835819,1.4080661793518765,-1.15086303099014,-0.5069878340416524,-0.1047779347812865,0
49,73.09185172303921,99.9700035652946,0.5857489420550686,11.486400801795353,74.12038975394606,262.57401027357366,242,0.5760198381866878,-0.13799399429206272,1.4152241093277245,0.4721087115348243,-0.12977247380057966,1.4529399228520532,0.6218866947718613,-1.1110979454979926,-1.5782524226642627,1
50,68.50684302116669,110.19507060201323,1.0320392813479786,10.963490609962358,81.96820067510646,266.4611717445494,1982,0.21807702146766508,-0.19546903807307545,-1.0700108810925086,0.5371672437370313,0.846960212384031,0.025382598509163676,1.791147161700065,-3.4114818514957457,-1.610896822031672,0
51,70.16839549017489,104.19200608290606,0.8141664819829267,11.069545222958798,64.43675415418173,307.4797246835457,906,-0.31871879600015773,0.1888559614921242,0.23891254027151865,-0.5967908451763992,-0.6758063218711614,2.4785472866802016,-0.6704078985451516,-1.7501508962427432,1.4440203509429623,0
52,72.73466169378905,101.48223096183479,0.783166532994973,9.66153189524879,61.37389779053583,302.96668473123555,421,-0.10791433633199102,-1.1343124516497691,-0.3305017049819652,1.7724731291386195,0.32054198793930055,-0.7600811194881925,-1.5320278568260952,0.8949393424219253,0.15628293588589237,0
53,57.0713313510825,110.95154081312597,0.43672348851299786,11.703473335092934,77.95075362788366,267.8693729273479,2286,0.21744112326006174,-0.38276418146957747,0.7477990004021451,-0.20370358188847748,-0.5654919102558873,-0.7283721912419525,1.0361595984208565,1.1025482223889507,-0.1483861928082244,0
54,65.60246587732024,92.6928752479878,0.846219163698332,11.55108996435114,78.71852578682513,301.29339191917774,1181,0.4027288642082099,-1.0121351127549068,1.497075700086067,1.0299954855499358,1.8843390446005928,0.018087032496893675,-1.1780617803910807,-1.279109102406665,-0.25056695661488204,0
55,64.47220509280403,100.31178448664629,1.2012818710582271,10.407978821279135,59.566255076096844,254.93181853328326,1485,-0.15220930696182206,-0.8814644681640555,-0.09163052938563032,-1.261764870279438,0.7349351691133581,0.8271851082601732,-1.6147002737109108,0.9314499486366771,1.8129712536988145,0
56,63.20841613817493,99.82151361707608,0.8569887707876066,12.398393678842421,53.94966268135735,280.0751315584524,366,0.6771657325724113,0.8041001645600068,1.376694665281081,0.684006849452033,1.4090861761245814,0.643272258759339,0.7592850798991284,-2.428415288785528,-0.3101779078575202,0
57,65.93643311579987,97.27237952328957,0.5594209421256287,13.050096859178131,77.19034466166113,250.7323761558249,347,0.09916906537153884,0.02627115395270377,-1.9919143007614681,1.0648696119096495,-0.2716093516020517,-2.3683213520649353,0.1849858947932903,-1.031491567914361,-0.9578519187426222,0
60,75.2620876594361,100.34407495985528,0.9873168133450254,11.379362380351584,62.3170488519129,319.1631257024001,1350,0.3623334429048257,-0.24605270857975087,-1.464649085165267,-0.7072801615477873,1.268212083200909,-0.8886376303956637,-1.94777598464592,1.8064262821945325,1.7792225753148592,1
63,69.22064798828754,90.23614792233742,0.0762342023062797,9.566433945364155,66.21864338377179,356.8843529148112,452,-0.03881401737973652,-1.0912611746783367,1.882805777032146,0.14856401636092711,0.7165729416267648,0.4836525601445587,1.5071428285497794,1.0407112641245753,0.5763364914496942,0
64,72.39666748519458,97.81766555452826,0.9970044672852577,13.498894007238613,66.6647008863648,308.4150861956523,2954,0.4371777032606759,-1.4414606355476263,-0.7826090778669892,-0.792900478711353,-1.8488594405058438,0.8606806635321659,0.3869069083699199,2.2478103707147756,0.12788406259314034,1
65,73.33419934844642,97.04719527279948,0.5358024103586622,12.609996644235714,59.196121059457205,282.1146070728825,2132,0.18040796263586656,-0.8995940971023569,0.43602791697428245,-0.06875982682960331,-0.3005843783961235,1.2711196794334136,-0.05031887021107506,1.1879431295665877,-0.36797790494985616,1
68,64.53236155501574,108.90909814929458,0.5042348412155669,10.712920519167403,75.28489036521785,292.69406400908235,372,0.4446786409949968,0.7644161561979161,1.2546839650419725,-1.282397745912756,0.6720566824970935,0.5864382104562362,0.4452993908619951,-0.6460277550171204,-1.4561767718493424,0
69,74.43481910942866,93.23009652387836,0.9036101675408544,10.433902461650634,49.43787011330677,305.76647398318227,895,-0.01618668425940121,1.839948787721203,0.9720894387215626,1.2452742424817556,0.2649398872543536,1.0817501833136776,-0.5805931844684387,1.400979903066063,-1.979140802370162,0
70,66.56521756338789,112.19963294777054,1.675194730509229,14.335102891660275,49.351581875494546,227.9968402624674,1142,0.20691551655004564,0.825581627417271,0.17653527431240557,1.399122519362083,0.5425169210165954,0.45349238662151153,-1.3767961774894704,0.6329894262003184,-1.2186664435418026,0
71,58.432352574965584,95.21835075483845,1.1121604968908005,10.902784629689652,68.60062610648926,247.260576555755,760,0.275441729986342,-0.5653991301827653,1.776195793252748,0.3246534695688573,-1.1580781332593642,1.2897279700659054,-0.4065059445404233,-1.0228418282618454,1.2382217386051053,2
72,59.5003458949739,99.51156414265989,0.8976767547220481,8.761754843550401,82.54857689420272,276.9364023756598,2180,-0.9072605449713442,0.21018730185112816,1.7066576455580407,1.3579502847092044,-0.015179118886059495,0.23755154350823668,0.9435422502572663,1.1051552743414552,1.6648648067568246,0
73,61.104107854987916,119.13786040068423,0.9755980377333389,13.013440120598485,53.90064221027618,256.56367494372563,882,0.40402946546326945,-0.06641297383028717,1.271961238152123,-0.4149774036625981,-1.0593334553501785,-0.12699297385203528,-1.688553498827316,0.5289556732389198,0.7217727970726222,0
74,71.72870558040323,97.22661791206332,0.23710944848004098,11.458796202874696,65.43376646501282,296.51401201090783,1649,-0.188658416511684,-0.6088201836669745,-1.3904752851239408,-0.5139129080045233,0.044498551934878616,-0.8470216264804686,-1.467900194262437,0.39841895907111435,-1.9296649460113042,0
75,69.06819302052924,112.38849884673459,0.4571808702366053,13.910699423162168,51.64903755303682,301.375321501741,1832,-0.0509646819937821,1.3247170227719045,1.5766152292805518,-0.5095897214057037,-0.8199035134819765,2.0343416973151407,0.3413274052388786,0.029985380086713042,0.3136861493065073,0
79,72.69192795475503,108.47851626300124,0.9874864841752184,8.430760578933421,50.94476096830324,293.3933298838811,2241,0.25396290547213857,-0.5909811913713744,-1.0761623522801114,-0.6678988756030151,0.5037401265502801,-1.3342001634975211,0.5289639306902045,1.908207868124771,-1.2049651903363587,1
80,65.67990095209821,93.14468387146948,0.8972902860794716,10.146347851714586,50.72082309385414,259.8840245307629,2268,0.32382928237746805,-0.2623181226709238,-1.2009889645968634,0.0012137785127158557,0.5056555971809287,0.8881708890718535,-1.6680917469948233,-0.18439205293802743,-0.7336904738215813,0
82,63.03555544200012,93.61423809622978,0.7732450139122581,7.248856398568088,68.76583803214591,297.6567854420215,2383,0.48607720999577597,1.5476576081177955,-1.9477653225267169,0.6683691988016075,0.8750722182332837,0.2439779224423475,-1.5497215790283971,-0.5475864557249589,0.11322696874129168,0
84,65.13696579501253,97.7918121444967,0.8959955993684999,10.196646854830709,69.92553436547387,289.5729218678336,439,-0.15645381626344804,0.4124574206646657,-0.6906903148039065,0.973848027928725,1.3984918205529149,0.5633818806598979,-1.0332760449080736,0.2852309279501746,0.37617163464725456,2
85,59.0312026580822,107.10274876471176,0.6523737368258363,12.829662474963834,54.908242021347576,293.67623443565395,462,-0.02144276003301848,0.8533668947742253,0.9531338834522489,2.9111017727669393,-1.8980848456488926,-0.2611131885877186,-1.0985032825999381,0.8984527091539717,-0.0853374471005357,0
87,64.47948244847957,90.24161662764992,1.3331070047057818,12.292856439929832,71.06778667510858,306.1341477299903,1056,0.03514113595739109,0.511134496392577,-0.4266857231573611,1.6952254243597469,0.21647361888525785,1.4361380786895723,0.6488975302968112,0.740930707619024,1.353616004079306,1
88,68.09370589045766,92.66051208386068,0.8254706696403202,10.380280934486834,64.07294406644998,269.7584921369713,1171,-0.23342213915261165,1.0173417965680378,1.6749770677934008,0.18380527207591565,-0.4013615334896521,-2.443584708979626,-0.9198762588330758,-0.6334298970881983,-0.04988755161948033,0
89,71.60559994179432,85.63760581687146,0.2351431513230098,9.824353340826912,62.43171256740751,321.727563027645,1924,0.17230236873431493,-0.5978907231395547,1.023642381329278,-0.2784216868110171,-1.1518171946894529,1.0021277185764583,1.862313098053617,-0.5230332108208327,1.148212677056974,1
90,71.34898382022457,120.30372990759103,0.5265070112749602,11.361569575395496,57.5088453096403,313.306948759374,311,-0.38898054837362783,-1.734480948228892,0.5313233112783462,0.11912547439533051,-0.5889146899916895,2.373468524884256,-0.4467640535798627,-1.0814594723950006,1.7420072337901957,0
91,72.9903883172959,103.04669499121827,0.4028616939246544,12.854502729954703,65.92161833928724,269.63971434280836,1457,0.07390849314453818,1.8249981288844583,-0.639869288102592,0.1663760099119975,0.59776073016174,1.7208439978260475,-0.3802512505050215,0.25994724512605494,-1.6358949962817002,0
92,67.26135886617932,104.79802320051577,0.8038897660008097,11.109312390129263,80.17247805317999,255.005603424497,1134,0.09186004830002617,-1.0376851788181718,1.435535703591571,-0.12361449181231317,1.4125770107959053,0.7729873795838873,-1.1975270745318145,0.8651706090921412,-1.6922190686530514,0
93,64.82526265966885,86.59791614968952,0.9225686393644865,9.936514619261873,75.37856615616514,272.3146924147015,2650,0.08226740585682583,-0.5338456530209931,-0.9876402231380155,-1.0825158607693193,-1.2738359735278744,1.223435184771273,-1.7675307792839883,1.0690283302211145,-1.262053075557442,0
94,67.402113418202,99.98830010993126,0.6738740275025163,9.041767435482953,61.43789576370922,243.49232183292736,2364,0.28834014382532436,-0.3315273151612687,1.7836742097527947,-0.979435122439415,-0.8307312367091173,-0.8496039065396808,1.2770208718152807,-2.5082667470907896,0.9085729124178985,0
95,55.34499174531478,105.09247984413085,1.1219663087704086,11.567493427582887,69.38621461774359,302.2802279225963,988,0.25120969673815996,-0.5038888133603912,-0.958125146318801,1.1331802982849402,-1.4398620356780962,0.24033150511579088,-0.6617722691254722,0.47050788718851533,0.545695740017845,0
96,57.14665645682685,97.47242309465575,0.8775807841653546,10.20267843712863,52.98569950478242,336.42459730765376,2132,0.672349935056894,-0.7261472251627857,1.2803415941263543,0.8341297218456774,1.9864647684673429,-0.14998114830467166,-0.03882908572211807,-1.0420398177501538,0.4111231828069424,0
97,58.079752907341984,110.75705624826395,1.2218093348452455,11.070866942698467,71.300671774052,344.7541120274082,1348,-0.09495929946986538,0.46358472373595283,1.6568459359529162,1.778744210761901,-1.9203597881363623,-0.4671580518624628,1.1363589206479943,0.5902051740964223,0.693118027394501,0
98,60.52064879298889,123.1183112564283,0.7249820726717484,10.770198191952412,55.69142857334638,256.87305038133206,1592,0.12821328604635115,0.47422858323351236,-1.0939545911415651,-0.39276204023191363,-1.369086333811253,0.9882986883724166,-1.5709780985128896,-1.0486669559155837,-0.16709878648542986,0
99,70.99830670042577,90.52937172906049,1.915863957203901,10.400024245567817,70.90255561277674,322.5381491133091,2379,0.11026629641272633,0.6199369615555453,-1.0822757970516617,-0.4860394464174578,-0.4608454243411235,-0.19749453215557117,0.4725375559724476,0.7345139367076177,-0.8378876911136857,0
100,61.20890708479954,89.77912754023303,0.6524289467841148,11.72884640936712,93.69072190474402,297.9575307256315,966,0.09709218211343061,0.5571998636877804,-1.6856059407153903,-1.149186484760195,-1.2042904625428013,-1.8543147220566079,-0.546887821186981,-0.6474109308976396,-1.2591289911160763,0
101,65.16378084470458,91.22243934471423,0.5338345028854449,12.198107351459392,58.29987567672871,211.14208788649773,1892,-0.3041591856752787,-0.416681587739015,-0.634672174564813,1.0559475806987009,0.7207656613223339,0.43846364430378254,1.3411224945807914,-0.6262082052531615,1.7579476975470962,0
103,65.32802021703931,110.42355317029684,0.7761707457059931,12.564341886432121,68.90635487782978,279.4710927882346,2115,0.051810611592901346,1.1191933043339155,-1.6561668133418648,-0.030853495326057852,0.05933430340462875,0.6931319014206658,1.815032351797552,-0.5516028645641531,-0.6354295816084092,0
104,73.53136676350314,98.64472182206352,0.2481623681969757,14.068628193053453,56.5037436673805,337.3786263591146,1282,-0.3912502970714162,-0.5213851758396333,-1.4146778904070567,0.31322339273398947,-1.213378926055948,-0.4097148303585951,-0.5059181034158762,0.9587983972717052,0.885142119752099,0
105,60.99786739992592,100.36559664400875,0.9530969953397337,9.726519331476874,56.04543833265585,264.51659218573303,2999,-0.04357749941138607,-0.5412512084127841,-0.31137422970628625,-1.5634722382965311,0.5278373227418931,-1.7228149955594578,-1.8738735459298375,0.7419209146630547,1.0032878596629202,0
106,66.45921831599277,91.83456373803278,0.1831436806523176,8.318299412691356,87.64955607848391,314.7072521517293,1309,-0.13131108813802647,0.9294975928670746,-1.2794496089535672,0.7769382201244142,-1.5309619381384771,-0.9743639394227522,0.18900069135510567,-0.11127106643150403,0.1120791070416991,0
107,60.87483458817064,108.90027157743184,0.9065848234200309,11.174025539703715,68.92988684703099,291.25190827545526,439,-0.03343368310441342,-0.018583838182705065,1.0939704963227488,1.0100631773167834,-1.2101026893002857,-0.9153260314032817,-1.482627420167701,-0.4535005117061492,0.07124411386317764,0
108,65.45725193074578,96.20098175891447,0.3770618895662764,12.744449039468378,58.338471438341614,244.39668488499134,1618,0.36705154756809627,-0.5050665385504541,-0.710191624320192,0.27678475760595816,1.3200193038368808,-1.0276380661076023,-1.4433520245253648,1.2762255079498595,1.8668400418447173,0
109,74.30231103093047,97.39923460545,0.7165473074169675,12.462091092686972,61.96539388957096,275.6735142004686,839,-0.251933971661222,-0.49561658060950425,-1.8146419540214986,-0.0867998008621701,1.6001827613063595,-0.5626641632066656,-0.07239473568801502,0.8299834777806518,-0.15005073420772197,0
110,55.04509682605738,106.08789771529257,1.0615891396963257,13.380486830187834,68.30775777708952,348.6071011019496,1511,0.2935437621567762,1.1239035304152059,-1.3819073818927108,-0.03227479930744325,-0.554623676575408,0.7272422562868385,-0.8505772424784768,1.6424888291313473,1.5950943012999135,0
111,71.25817732659392,98.12005061916778,1.6564131893567235,6.634218353826628,63.91279324786968,288.9320307954631,2954,-0.1099605534124657,0.5860237198045707,-0.7710386608283679,1.4002116388504822,0.3503350423542546,-1.3812376199825196,0.1727465302835669,-1.7427745002879254,1.9465709627255574,1
112,69.78301701749209,97.65034006502154,0.4726998177265951,13.455358410791574,67.4589914627417,326.7053470819253,417,-0.0750907640418594,0.23653568934019795,-1.4168346852214095,0.05333272233347644,0.7015447373784558,0.883034375045771,0.6373125715023447,-0.2890939318446626,-1.7469463640526497,0
113,63.54387533227404,100.10575205529075,0.7973888927007629,11.803832727573353,81.73610896654276,324.78690007038125,231,0.18035278367683438,-1.1663392512984572,-1.1377951603579453,-0.02017986623155356,1.0434561833768603,-1.2697346864530499,1.6002337380785754,-0.455362172213716,0.6253579459724468,1
114,57.15456609208659,107.95355413793077,0.5966844638285602,8.420775978774977,52.72029335437324,279.3107652073617,999,-0.026761580034320748,0.24078805027321193,-1.1736203365102198,-0.686637122309759,0.1429063909315489,-0.38112232839662097,-0.8502766542323839,0.5121820985509544,1.8535569138435837,0
116,64.02880468202149,105.85486232246082,0.5997593345106594,11.505068638299333,63.27102395317869,254.6863584830063,500,-0.05367764522749222,-0.9124456121909962,0.09631566441046324,1.0963048126707897,1.1343617558003931,-0.29968303698641485,1.0449283007918884,-0.8081421413153701,-0.4804845226858072,0
117,69.74507158516028,108.03314223624267,1.1384232664729286,11.886212737440491,59.009546539412845,345.80834648834286,2257,-0.4474574280965454,-0.6015944345152374,0.4902934696195902,-0.0028909580351163837,0.18567472856173062,0.6218735135264217,0.33099419493661975,0.04097067859267581,-0.5021203378939783,0
118,68.16389109142582,98.00145937898876,0.6791804475193671,12.99839647056765,74.72174167789942,300.3108094171374,1966,0.1567316655440921,0.6961569241191425,1.637534887140455,-0.875376977079386,0.15142648191024088,-0.10840517531760323,-0.5557061323733401,-1.875663008252289,1.0468283268438703,0
119,80.01334168490686,92.92202136831283,1.6372594443947992,11.974495663175288,49.3857436531529,234.31626041571488,2275,-0.8185180085044724,1.2424227415648674,0.7522813338976353,2.110303173569065,-0.8679654865062374,-0.1568954771638006,-1.655484803783359,-2.0116046329056676,0.6793173265363168,0
120,66.20483279395232,106.53986232235115,0.9955927395631569,8.548914822754565,40.335666418517334,324.18861847231994,1410,0.29864548324096635,-1.0574084842563507,-1.2056507488362027,0.439408965321041,1.352829158612002,-2.3763874152429247,-1.2399696696824938,-0.11515975413187998,-0.24319328370080484,0
121,60.323768805336016,101.71240824600571,0.4964962685890737,10.942552714390763,66.2453301476215,232.46020563127493,2984,0.22227334630947415,-0.9312686401569729,-0.20323827595206456,-0.2060129665523473,-0.23268873993673544,0.400753484889312,-1.8526446126004306,2.654115853987983,0.33953725177506877,0
