Id,width,length,price
113,10.217550132909617,18.052876027645375,267589.4627911428
114,7.6618264368346365,,233964.73498271566
115,12.216388523141609,26.232465377419167,412812.42870047584
116,10.411521872808592,,293589.3554829772
117,12.698028634064112,22.016571118121334,406082.1224690998
118,,17.000729689494378,283946.51963200595
119,16.805336673962746,14.461010684156415,397859.40128839645
120,11.281933117580927,21.269931161175577,348358.6103284883
121,8.929507522134404,18.856204123002858,226801.67333695508
122,,10.886856756251253,204629.4011039506
123,,16.35965188287201,278489.46135694865
124,16.077562725721307,17.585514882592232,409280.37863044644
125,14.505333737743737,15.447710664857606,277919.54699930403
126,13.070613177448529,25.408677972710635,415004.6168470941
127,16.389908673658685,20.399195184511083,436420.48233960103
128,8.433710837031448,24.865874589443237,318727.5850251609
129,10.080745401750757,19.317126308260796,314503.7455190156
130,,18.406939182125388,288173.94178806717
131,10.830570590532696,13.317010911948755,236322.03008279446
132,7.869941557331074,,218481.80760378
133,13.905452840443212,18.0652696283772,371312.5511485981
134,11.33333190870368,11.164430579828835,173223.72136366475
135,7.587581116492027,15.302362651148027,143213.0709170707
136,8.953262756377375,16.38358700741819,236939.81068542486
137,12.940541542350585,20.067397720278606,336477.63218664285
138,14.514379703683144,20.30675055992853,402055.1975056026
139,17.99019267507536,15.093407590173975,378830.6482016299
140,,20.344348012709425,562571.8758131224
141,13.243228299827988,17.089605353257415,345030.6427597069
142,9.031385639904407,6.0,135827.85631460501
143,5.603861157806072,,159621.18534802587
144,12.803134387031507,23.394943200711893,398383.94011908496
145,9.561176714069022,9.590971216861602,162735.21701366408
146,10.753928219460944,18.5634560020777,274650.827604885
147,10.163709602820576,25.926306070926437,361298.2121243342
148,11.577627340750844,14.196935234947595,312694.52622670826
149,15.19794069236293,,383026.2310584263
150,12.471145702336035,11.479918713860393,233057.4121437712
151,,26.136155708317858,393797.6486882337
152,8.893038741522565,17.58333686501693,263144.9905457517
153,6.975951165886929,18.23313421397009,221638.9552198466
154,10.541076272780007,24.77150232752811,382525.7683773627
155,11.838652347545038,21.307391973227404,358073.24837352964
156,17.30378974073965,13.621856337516302,358706.437925702
157,12.390823564418657,14.76361037956342,301312.0795802567
158,14.948218533069173,20.474656522616492,424349.04109125416
159,10.502113204382544,14.8793947246853,234652.79639859687
160,8.445168700748926,,147497.05698070425
161,9.104649713302884,17.73379600680461,221148.86821095692
162,9.82432180639274,10.598936694375952,157003.83085397747
163,18.385409197305492,26.08140876781863,624088.3385941215
164,9.535839962326842,18.883938188815762,222555.1282014695
165,14.515467611209035,13.474124716282123,305389.74692938675
166,9.291218465738922,14.506837926687732,187670.59332206176
167,,8.553012060630397,190060.01690763014
168,13.15485289831759,12.502690566097481,242033.27638424022
169,11.530086307025728,23.081616012703495,370341.8002177818
170,,29.158930727461957,457018.340531782
171,10.035636913711828,21.631982565994793,308824.591126523
172,13.338216604446242,17.539787306894855,329248.6879445761
173,10.63504955897766,15.840203121730417,240977.84032797258
174,8.323182708698255,13.217520932118187,162684.34856790685
175,8.166187277041143,28.2988294966987,354349.0977782071
176,12.517763753166358,17.056256490678127,253597.28455979534
177,16.737273769231304,28.57814915031252,618841.4884008097
178,12.479974840720315,24.967597548050307,412191.5002823723
179,11.644085021670353,9.296017843268633,190362.13372414373
180,12.857478418807629,14.670238021203541,239989.4025946996
181,,14.654774379130888,490893.7804931328
182,12.65814750409157,17.600768179471302,314792.75041153893
183,10.767218307498789,17.698428734431232,305427.2553192582
184,15.318866130179666,32.98119547699071,664586.046160255
185,13.28626931538484,12.613860627626206,221522.17401472369
186,16.607267975987977,19.14484967832195,419345.46079346334
187,12.549703311665718,21.082538712339016,389646.81089239125
188,8.326592904838499,17.99213997765402,199756.4984488774
189,7.895522402263005,18.55090288890679,223796.7765005736
190,16.952783796693748,12.775955528467064,309677.60293117474
191,17.17099716234989,18.53243097301341,422219.80708085105
192,11.461442360152198,20.55699498087186,400129.17025541386
193,10.850438036592037,19.638002921355643,295378.83414651064
194,16.384332876726607,20.85100451956046,471199.88761932636
195,8.678862953869537,25.06303950318116,291864.89406115114
196,9.31581894313252,22.684832709571708,477097.8869352504
197,13.929980384067132,18.356473067487183,378616.06162220205
198,10.816184631421232,12.14120824058361,192886.75905576986
199,11.984634399839786,14.999973626444403,264355.49452374683
200,11.509671304426462,16.901844240412924,261059.61172764775
201,13.0127236463968,19.261729156707236,322166.97486032266
202,16.222445583941152,,379766.3472589926
203,12.271754720705237,13.321334004078242,232321.34849367486
204,,12.059006554398314,191264.32983415906
205,5.849483696906932,9.744111204722344,162531.5274717864
206,11.853844794209646,16.825246481127156,269280.24941735883
207,9.470309189121387,10.651672789648476,164890.23554548586
208,8.343560818729117,12.99737157921304,221155.8949431002
209,,,226617.54493910223
210,10.997629677897564,11.320413453042832,195313.84289365905
211,14.747707627068039,19.898760942493485,371449.0041112144
212,8.020821846781308,21.701115318028435,218002.0933201464
213,12.091894477783253,15.252864901123008,267163.5828270128
214,10.547491699999265,15.81486346194999,259238.81367371933
215,11.016980716914118,20.687148850695387,331130.03917652107
216,15.008273475913812,,297852.1779894495
217,13.614346311011778,14.086330442013525,280637.86205037724
218,16.01219432232823,23.98249239093145,464884.544313624
219,11.536482962250298,22.420938693563937,371894.7082005376
220,9.91217216498789,21.007750011719597,303914.0680174804
221,11.3284235493585,22.628223106970466,406952.0369847424
222,12.727490373813664,8.113606373163185,174106.00757434333
223,12.529720075361134,24.769177733965535,398854.30240049516
224,,19.960310582918712,258239.3922707232
225,12.271469344883622,23.053906920028673,381291.37945832283
226,12.684684990416715,19.935808895581815,364323.04376278317
227,19.55242211260176,18.24462412340078,478744.2121189164
228,17.63053383384501,16.623453938189726,370197.7729848256
229,9.44026994832354,19.835721884431027,233811.90084582687
230,11.137849915352472,16.441260455477238,276317.0547126155
231,7.609673994488991,22.33938050032556,288572.3469423172
232,10.22787895810954,10.067716777239,175549.36339984796
233,12.946815010771022,15.292120691028611,307913.5430989628
234,15.6175608626647,28.224116242383232,604270.4527075022
235,9.812748486769173,14.869597682138037,231763.74272998644
236,,16.80658138468261,232074.209365895
237,5.558132910784035,13.587095333249618,145505.36020657295
238,11.512002238365277,19.679228364429118,352033.6073667434
239,8.81275676442131,,214671.6695054589
240,10.411681717901779,17.071945325964748,282003.3268179554
241,9.369417665497235,22.244332680175354,288536.07624270325
242,11.717212337242328,14.506182905925922,248907.58638029374
243,6.726814825930106,21.943055596326104,224160.06328138086
244,7.5988642638270285,22.111146577801783,250340.0718113392
245,18.387741336084893,23.27478047359647,592763.7295034906
246,8.137732256177907,18.7027049745902,173957.78345094784
247,8.709643264636082,34.20629538488393,408273.01386307384
248,,23.272668482710408,537038.5832323586
249,20.71520150772122,19.624388122034134,503540.25676029775
250,8.485300113523975,13.620377929591324,205481.77368532747
251,10.895253129635908,17.514704370629296,260880.0603318727
252,13.024666652821528,25.13163488450017,433871.5839394137
253,17.186092933216777,26.547673078131343,643720.4797115579
254,9.039428764715288,25.391645502201147,350680.5061217371
255,11.264166462173671,21.9259615336481,360735.3901485026
256,14.332012728185232,11.72169896852214,261114.06994148812
257,13.304298223399856,20.43580908912835,372143.9177087412
258,10.871531786309703,11.792988109735012,253833.8457429204
259,11.598531106451876,10.562644033096207,217067.57724709957
260,7.875312574890055,19.195793422886194,212668.7001447656
261,11.285478768076004,20.615997236348754,294191.12195679155
262,11.200837529973136,,366820.5213474436
263,12.696509668878768,20.48568120193047,360719.25109769276
264,10.334018343542951,20.65792992871374,270451.85801388905
265,13.414615567635417,13.076737075038118,271217.93503160746
266,15.038147453459485,17.475116576576667,358626.3768061569
267,12.466287983005397,10.46441607182756,219809.5323286577
268,13.05526922519761,,186110.18057817523
269,12.159466042733602,21.70321354921537,351472.78526526014
270,12.000253179274242,14.234378031045207,270800.4873770551
271,9.835325899371458,22.362492510715267,301483.25505229324
272,12.949482785019924,23.541737889400196,405001.94860436267
273,11.708140204759532,14.90341337688401,246082.7188497216
274,18.279504926791784,20.951555472776494,537855.2344814399
275,16.720064707425728,14.694216356931792,337811.5882740167
276,13.157539657669503,8.77060562686588,222790.58914282682
277,9.710828370915698,18.61654702221229,311525.63334481383
278,8.662765584049746,15.645630601421196,194173.33795633525
279,15.573428859266595,15.79955494706434,272239.01110399276
280,12.788247675441415,,503905.9505812398
281,13.440430210174833,10.370715086336642,208714.94938301435
282,6.766242039077422,19.914355676857355,190039.760345971
283,14.782315444674541,13.025963814276242,266346.73463443265
284,13.363261014643088,22.54130704633662,401100.0980715409
285,8.668707946756566,19.49215618087533,285195.9982888324
286,10.585425577650152,19.89672174590307,306736.10171950224
287,12.791151613069559,13.2755519119887,285861.4824568109
288,12.15740039506873,,269109.9987186191
289,11.123486442589336,22.63625253672943,344422.08974524384
290,11.689535195802117,26.853988608637813,416933.84390577755
291,11.244067865379344,20.401539086120934,339315.7668197797
292,12.457687536307406,13.512896396142835,272517.96994968795
293,,19.69469261231034,462853.4862822869
294,4.300024677206107,30.13736022168805,198971.2084065364
295,11.289449206470948,18.51211405359456,305170.03198505513
296,12.52953726411734,25.309204296967998,445136.1522682063
297,12.887981969061299,14.29835317080644,261533.17577472705
298,,17.789569741818067,253977.98206042004
299,6.729834652564252,21.09782603062771,200225.08019007547
300,12.983986451142329,19.98664154131432,355381.65350781666
301,17.182050642492555,14.168056599444196,358678.6976773288
302,7.398415785251587,13.952412714347002,205345.3379511063
303,14.591484041094565,22.941422015513293,417798.09164488775
304,11.014424330631318,23.957754063250725,351723.41776561056
305,11.816026962513458,,403484.79428746726
306,8.841304467888154,27.01965241626434,356534.6941621095
307,,18.67309718161298,283206.6386367047
308,15.900133784096877,16.44400377884203,353010.92366205266
309,13.747965725963121,24.754954693892344,423096.50798652665
310,17.196934816229835,21.565346409257934,507114.6106866413
311,15.532235666933081,13.087723706662043,289902.9538817843
312,,12.831821672405443,238710.5212740595
313,17.231803578503374,20.459651006781545,466580.1943082537
314,13.316979476214897,,351657.0660627112
315,14.483964530391177,17.86785022629651,335434.59798642865
316,11.110287139395876,23.362666823550974,340437.633324437
317,12.199637447577615,21.79518572492518,400378.34792268806
318,9.90772853009917,24.649366242092157,344957.44569923927
319,14.96875180378456,8.342319468133168,216592.7839214364
320,8.465089130655404,19.266989586106003,255759.9387010983
321,14.347051027252984,21.473442611986034,418813.32845459395
322,11.428046827484522,10.36707071656158,183462.96555653718
323,,14.72552179345014,344926.47294910275
324,14.25260696619378,13.797574188355405,315040.09658751456
325,,18.108490855299582,456555.93245905667
326,14.192324073415934,26.13926984347032,465535.59555200674
327,7.2838792330402775,28.1129470233245,328348.3486494141
328,11.799140481305397,13.928562234633588,238265.69365591495
329,8.483978422215552,20.63278625246787,241181.99758872687
330,10.445160472901176,20.793989260711577,306402.6732206875
331,16.533685299830164,19.938128857573737,466359.1084795221
332,13.912601432693087,19.99489817369617,397328.8633742028
333,9.903208714263762,19.51871251225664,275572.80031475023
334,,,355164.86553082074
335,12.098346278628782,23.51233257184029,394848.9240458734
336,8.350319551856616,12.699230512008665,162926.87276706772
337,9.986579167810257,21.978605404402746,295688.41736899415
338,12.936028414653732,22.46186687255726,408936.6888420246
339,15.465936108320088,19.574836435758943,411228.8601801267
340,13.82628441667332,23.657121852513647,408120.48541996063
341,5.1261314742057,18.940370171495186,187688.0305297875
342,12.91310018709078,19.002338605381254,332448.0469247627
343,12.216100719697733,18.606202723385216,362557.28697570553
344,13.241670856118079,7.908779571001656,140595.79751448584
345,,17.59800803047063,401285.0561728672
346,5.810285169585772,14.658747127727146,134706.3591381486
347,10.226689724426683,12.067760109037213,173710.32295529102
348,13.772718968380063,25.170091423697613,453822.9467854651
349,7.2552168016381735,20.52103759267229,272925.68230121
350,16.427847144160527,17.850844595277263,405485.3899384424
351,13.105069838101976,15.175983244487869,268866.08336711896
352,14.539751957530212,19.480847923143703,344180.32581141737
353,10.287169015434616,22.957180466587566,290363.2110344523
354,14.441291069898632,13.865170782265295,276865.5817976883
355,15.205414667967116,17.97585813861695,362154.25280880014
356,12.698634060411505,22.34033249425586,384828.78090310836
357,12.703202678096087,8.31999435457935,120024.09446930779
358,12.811029717845178,17.712151187972978,320001.03440714296
359,9.409964205781854,15.853543147262307,254710.7726393455
360,11.557413959278941,17.33085071122483,330930.81030741194
361,,15.491857218140485,217215.3039802104
362,13.150181593060486,18.68812302603648,324867.8347300228
363,14.999472740730884,27.61813610211359,525753.1290117744
364,8.824391754064772,16.380387630357244,227099.3847285921
365,11.624972909041267,19.458555045470533,290951.8986063085
366,16.44436664297692,27.973732092045566,644068.9494909755
367,9.769235313562309,15.249922108137223,229864.15489761
368,9.53324994812904,27.073376744644847,356638.06370339583
369,12.60691857549358,18.026615033135535,362529.9248419793
370,14.53315557145596,26.909481129324632,518894.4201174763
371,12.034278166681977,21.751005624731597,374116.7676741684
372,15.986881771310967,19.535541812912108,406004.9199295321
373,14.57038194769958,17.671846590567068,324720.1138284981
374,14.525460200670185,14.879792800603948,294103.96495566395
375,13.66234950397228,18.378957749821765,405994.0891297865
376,18.982959301038257,22.48680729510012,578064.9009389848
377,11.384514933401867,17.934442845016648,301873.2897973774
378,5.989433123800458,16.41688597469071,143584.07402113127
379,16.812763084551424,16.746087329111134,410638.868653661
380,10.626901707129523,22.962383067915265,308880.4535311842
381,12.3236413330291,24.125807275499277,367604.94363758486
382,15.92865205458158,14.664247431158149,316325.85589581076
383,7.1932213768232245,14.65706071276255,225380.05172756352
384,8.245058357681582,19.89679459833556,294307.63492271176
385,7.1961661886434385,25.637660323786275,260110.51404728382
386,9.617591129923728,23.729951541562798,307014.9902966355
387,13.318909818050981,11.740738939100442,196639.56073859552
388,13.572563528438312,16.67962015004069,323613.0130779786
389,12.828822537985662,13.346982226552438,259521.59848221095
390,7.761702348322901,16.662437390423708,224933.56166136483
391,5.069689690102068,26.022049980176774,231076.1500329166
392,12.163060756171147,10.886996756084914,203967.49565418297
393,10.584671899084993,9.90567353359905,189718.6620201046
394,,13.857229232831987,254945.05945853982
395,14.10586087866381,19.436553012879966,392429.23864656757
396,12.414724296176045,21.103774103203783,351716.2425654519
397,14.280399256127561,20.187242174307666,407424.71665427356
398,12.687634122345205,,423015.4276098527
399,13.5901941168044,9.184572028830354,201504.23074426843
400,9.885980211390352,23.941682691794686,353887.89453614684
401,11.461165758505624,16.439523399768543,236839.34642667792
402,12.590328289970872,21.657471549024336,350586.70662398095
403,14.461585426252256,11.382872866183977,240785.77418176027
404,10.818776483326284,18.02478348504535,247925.7397302349
405,13.563501767196339,19.18135385294507,352027.9793940988
406,11.202483624253864,23.77875518749209,360291.58133468736
407,,10.073726886961174,223541.04614999396
408,14.48855712607222,18.15376274267452,369189.53681776806
409,6.0208188868375325,12.573823544289285,166581.3965318602
410,8.110583015775717,20.527480221041376,257329.66689518312
411,7.553443807671538,21.88608268228063,234986.67307199026
412,4.999151640455086,24.435851212540438,199933.15100376832
413,9.96520667953447,15.324852728458128,251494.0480753199
414,14.248301699183221,22.63613242844395,466866.76613282575
415,11.145347800852276,24.804507937385267,378438.0900160309
416,12.593370245825556,9.783765150722665,156664.92623318333
417,15.267652490132377,21.06172460049225,392930.65401627787
418,15.983058396803074,22.79255626890053,478993.39417698636
419,11.792586195821581,16.70636806806281,227966.00502540305
420,16.06075766870819,11.946132112374457,325114.33116568386
421,12.276379975302328,22.714778780548315,399549.637222928
422,9.487805328517613,12.002455862211216,170760.68238431093
423,10.216798943403795,17.108242827445487,232008.58284130882
424,7.558390462304951,17.799379710983356,237144.57161033177
425,9.335598438799042,21.577690258519997,263887.8528971192
426,10.925949935776712,14.866842202437336,219465.57923828094
427,14.410755058135805,14.577081555860724,282931.4536161064
428,17.16230949349795,18.494577393815554,433743.77878529404
429,7.85345545386888,23.031952388098745,282576.43049336
430,13.178482404779757,29.437250003265735,545342.74329116
431,8.878368182527396,10.462594001106128,187593.19649701472
432,,19.57671008893289,365378.7942227589
433,11.606740047936821,12.56732486882854,250551.85676446586
434,6.507282522457409,23.094056216033714,213560.46771528508
435,14.784890974705453,13.307277263453834,240574.32185086084
436,10.184997861573807,14.62675890908838,211989.93306022225
437,10.398299284879336,15.053645704680019,217682.26318205416
438,8.79074276613093,17.61900530640098,220061.2953374208
439,10.037150169937334,19.615987984293536,262281.97232500144
440,13.283671322084752,20.418506968042568,363951.54310191685
441,11.432266977190784,17.971162269086083,312041.78029307124
442,12.985986006847444,11.350544887797094,269759.0480661965
443,13.08576556178653,21.638930751550944,346660.70793055906
444,15.9619849665845,17.73520668168486,453880.80452545703
445,10.971641547406861,,343678.1270909435
446,7.569426549462804,14.461306102600316,200500.10015943236
447,,9.988626363245027,227088.84303262326
448,11.005535483708236,17.829869986584622,267369.98959112325
449,15.343777333732131,24.479763441421326,518652.77250576153
450,13.15013133954741,18.804710683080256,370651.05500018405
451,11.606587409389965,17.001651004135717,286328.37919454183
452,13.046327682138886,13.648264911712834,243266.20293149917
453,17.853037680378897,26.788832333404113,630671.4288548242
454,18.23094158716126,12.851987025576104,325332.8844793646
455,12.208143405398337,14.373028711858801,254536.26372649943
456,12.480571779951227,20.850170980420113,349456.4611894212
457,15.228720472399157,8.719896550566052,232476.02172322184
458,9.463016901697959,24.372953326906696,333017.00879034615
459,12.999211117854765,21.120965571086778,405359.5906130395
460,11.92241145613843,22.49615535905555,405258.25808320177
461,12.941724634372662,20.79058505974827,384353.7514185833
462,,17.19438241271815,233351.83588584475
463,7.231297520073094,12.684256449222886,186076.51445177855
464,5.781049692026125,17.299622793875198,181653.59238659928
465,8.647847661031177,13.123818441236825,251275.53355320822
466,10.623974145182,20.430776550381918,318219.822417065
467,11.120425240053715,22.03389915274051,361473.79490527255
468,17.81169348728855,25.384043155991037,599819.9526775413
469,15.317980109721894,19.858838202764318,412559.28151385195
470,9.113726650975117,22.62287678297593,290944.66933079157
471,13.04312535735287,16.51427631384929,315833.4274934637
472,10.778765290949025,15.608614309959027,264919.30199214234
473,,20.368359454084008,351312.78410172346
474,12.555976948246146,16.067635636415456,299815.099153975
475,13.85751335092618,19.34592894413829,360131.53296972794
476,10.982224548347954,12.694039053322895,209119.19485593378
477,15.191554598203076,13.591861587618496,264704.3853068511
478,8.574185321572788,21.17704650509145,309421.45164717105
479,12.019017187086805,22.433450377030482,360024.2904386048
480,19.793021179787495,,384660.5884167833
481,12.669239227875826,21.353071552532104,381546.3775348382
482,16.299643519818517,15.336321634823626,357565.18643447175
483,12.274560534519624,18.08252588100155,313409.8733702372
484,13.74233128598939,,443972.1010154706
485,11.829650416821925,22.03743617011474,338620.8141582819
486,11.488777256507387,21.979359940110964,396230.79943116714
487,9.66155280982374,27.543951792284833,372189.84076981014
488,13.29090407687266,14.480603294751011,309084.0648936296
489,9.445388432442696,13.070625125037271,232771.23107411756
490,13.996755708940288,14.389388648857047,281414.5360103802
491,15.25586101333773,16.727494732966925,366818.4458451749
492,13.09959422171169,6.2272469285405325,149014.5588460214
493,11.141253799332924,16.962858816515947,247854.6732090453
494,13.361896737926088,15.27714634052544,290320.9828251372
495,11.073980833360762,21.918798836988994,355961.6946093082
496,14.806641376395447,19.7620968950502,388656.6065094321
497,6.505781747354629,14.996516861153316,158955.79891872808
498,10.993177895644061,20.94980422681452,322031.73830850434
499,6.027564014628007,21.61631529911885,259140.70235373854
500,7.514817509318385,14.157271051042947,131815.9466266416
501,16.091586689441726,15.534878723087907,362518.0996947209
502,14.685554945915058,6.873184064510086,164790.3497479967
503,9.84155930014563,12.546700128153576,182158.53928628098
504,7.492489631877309,14.287652197882108,171513.21046889425
505,4.0,18.37083088303011,154864.3943343801
506,10.369513476202096,13.273086603200923,233275.6303337414
507,,15.432740064754455,411354.97363157
508,13.304652814390941,11.873346592087005,266883.437894595
509,10.32128314185153,,315257.23071899125
510,13.395240628500918,,393961.8927255625
511,7.317124941016671,20.01182674209911,212060.03260522088
512,11.108029911907094,18.061805659526296,303118.33176520705
513,12.298432419047215,10.294635017493029,214409.46412813818
514,11.741698044536854,14.900231680535747,239554.0395826274
515,14.372418365070242,15.963466638407578,286084.3729494858
516,13.033935678708158,15.983523435396874,249424.4691169409
517,14.004978054323992,18.37490608994918,360554.57510080683
518,9.934883153307721,25.127706861855096,357019.9907713918
519,14.693446225231645,22.060481063422998,409428.8512084658
520,16.886810842871974,13.062411100756528,340849.76680615195
521,9.089551441045762,21.392014376483168,287138.03185557143
522,9.336913032856321,21.20151183832868,321284.32201234216
523,16.0073530089607,13.969662635242177,327604.1822116814
524,11.42596803991482,22.244329613177193,328337.2597784133
525,16.21146417619967,17.198116820273682,396025.01600821025
526,10.672392864323449,10.950232549927776,310332.06206755113
527,16.365136728812132,,434493.09266325476
528,12.394457450416356,19.08480911807262,297802.70054317615
529,12.774686469968085,16.861611854070862,310989.56738452817
530,16.694154065009712,17.812734575083503,381821.12649577856
531,10.914688567667486,14.40457260555769,266687.9003045484
532,9.176633712225126,21.050652518985547,271629.53607340663
533,10.654307375914938,17.78274682745537,320470.44848767534
534,13.357001851929416,18.83224421974114,298746.8184149124
535,7.3027227834584565,,226757.35303706094
536,13.912412707953365,12.227071927868376,289864.501046936
537,10.383686047146771,13.528584890589741,196314.28590208635
538,15.44343798220069,6.950277701918953,174823.39578771332
539,4.817219085298586,20.823711292452035,160298.96249859605
540,9.640302674687494,11.938949881266169,264428.4985678457
541,6.940595546297694,18.662848549478262,211553.1062563417
542,9.521311600908142,19.854941124697763,244468.55749414198
543,,21.0117641944626,368529.21591420256
544,11.462320123650736,11.979915430819704,227681.00680889675
545,11.239867293155955,17.674191909296546,283009.3431044505
546,11.522445385859818,26.351402103938746,389354.00490051444
547,12.61016472185983,26.571573399921583,477840.9359554377
548,8.974391874170678,22.936615470134754,315267.03463580704
549,14.120548922697152,19.687465694094197,357567.7077142612
550,13.987997911156452,12.974468055773112,235431.5093494609
551,13.155113812968303,21.593108126955265,367073.64358314715
552,13.66960032825379,17.209893856265797,345934.673985369
553,12.889254002425979,20.80264137636422,378645.95681966544
554,18.105219908193202,14.835782725739417,392078.19832276617
555,11.73871748684247,,283222.46453004295
556,11.07875034499627,18.820736800382125,277093.9372468782
