id,price
9723636,0
9757081,0
8831721,0
8850133,0
8867224,0
10686915,0
9779029,0
9781397,0
9801139,0
9816151,0
10691075,0
10711571,0
10732379,0
10755635,0
10811901,0
9828963,0
9831764,0
9846163,0
9908068,0
10867602,0
10892757,0
10947414,0
10995325,0
9928529,0
9943048,0
9945151,0
9965002,0
11063067,0
11088470,0
9981712,0
10021995,0
10040803,0
11092240,0
11124867,0
11145634,0
11148586,0
11209551,0
10045915,0
10048949,0
10102438,0
10105225,0
11264211,0
11381672,0
11403897,0
11404342,0
10136190,0
10155331,0
10182761,0
10229965,0
11441680,0
10233426,0
10285865,0
10302621,0
11462172,0
11480581,0
11505651,0
11530700,0
11532982,0
10320098,0
10373363,0
10388137,0
10415658,0
10416730,0
11573244,0
11659833,0
11680167,0
10435109,0
10456538,0
10478915,0
10497704,0
11702755,0
11720900,0
11743252,0
11761760,0
10521342,0
10575238,0
11849408,0
11872597,0
11898939,0
10656719,0
10661396,0
12200274,0
12231914,0
11954028,0
12026867,0
12044261,0
12114078,0
12233475,0
12293566,0
12388803,0
12114752,0
12115369,0
12156171,0
12176184,0
12434800,0
12454661,0
12481407,0
12503272,0
13792267,0
13802474,0
13835974,0
12547803,0
12592683,0
12655535,0
13889119,0
13927278,0
13943752,0
12659192,0
12747513,0
12783972,0
13951723,0
13982055,0
12796018,0
12814872,0
12897385,0
14017416,0
14047334,0
12917491,0
12940577,0
13052277,0
13081969,0
14090859,0
14098743,0
14156273,0
13101762,0
13114422,0
13142535,0
13159634,0
14165783,0
14187939,0
13163389,0
13175354,0
13222694,0
14228381,0
14237420,0
13238279,0
13279696,0
13285772,0
14238507,0
14258453,0
14283303,0
13378629,0
13387746,0
13437477,0
14326360,0
14363147,0
14379465,0
13453527,0
13471235,0
13529946,0
14411353,0
14453026,0
13595339,0
13624361,0
13703484,0
14472503,0
14520479,0
14522735,0
13715183,0
13721209,0
14858050,0
14886923,0
14527434,0
14560737,0
14598080,0
14900964,0
14902267,0
14905727,0
14616342,0
14650414,0
14657206,0
14919920,0
14935456,0
14959368,0
14660659,0
14671928,0
14680046,0
14969980,0
15029226,0
15060021,0
15092541,0
14733674,0
14747108,0
14775432,0
15097795,0
15115531,0
15121983,0
14809941,0
14828038,0
15134153,0
15148666,0
15211184,0
15241423,0
14857702,0
15834095,0
15848771,0
15241675,0
15290211,0
15306102,0
15314873,0
15879515,0
15903996,0
15904787,0
15327163,0
15346166,0
15359826,0
15398262,0
15926906,0
15935252,0
15947467,0
15974985,0
15989481,0
15423322,0
15429408,0
15441324,0
15455613,0
15999660,0
16016603,0
16029413,0
16040484,0
15468134,0
15483567,0
15484710,0
16044611,0
16059408,0
16076192,0
15490896,0
15507921,0
15572820,0
16086473,0
16098286,0
16103258,0
15625483,0
15637991,0
15650737,0
16112912,0
16116369,0
16125785,0
16134095,0
15667326,0
15740530,0
15760873,0
15777203,0
16179032,0
16205762,0
16216438,0
16365753,0
16380801,0
16394059,0
16219355,0
16231561,0
16395099,0
16398805,0
16408038,0
16233200,0
16234488,0
16243691,0
16245554,0
16430755,0
16432225,0
16442642,0
16446409,0
16247841,0
16259821,0
16483172,0
16485812,0
16520418,0
16521162,0
16278514,0
16281113,0
16532508,0
16549021,0
16580443,0
16312611,0
16315546,0
16323439,0
16587005,0
16616747,0
16618791,0
16354326,0
17286827,0
17292635,0
17347940,0
16650340,0
16667642,0
16682381,0
17368937,0
17372599,0
17388272,0
16730387,0
16757064,0
16785366,0
17395276,0
17421173,0
17438054,0
16798732,0
16810413,0
16830926,0
16849983,0
17451815,0
17496944,0
16886074,0
16914010,0
16933922,0
17547955,0
17573047,0
17606304,0
16950118,0
16986933,0
16989031,0
17107778,0
17125160,0
17622211,0
17641860,0
17666559,0
17130062,0
17164889,0
17193733,0
17224781,0
17685063,0
17687442,0
17702803,0
17706238,0
17255751,0
17263431,0
17271814,0
18317876,0
17780620,0
17797004,0
17841386,0
18351167,0
18376457,0
18378060,0
17869120,0
17883329,0
18383639,0
18398960,0
18416869,0
18431687,0
17892938,0
17907608,0
17914099,0
18451248,0
18498155,0
18512152,0
17932652,0
17944310,0
18534347,0
18570931,0
18603618,0
17996413,0
18008686,0
18026275,0
18062423,0
18065364,0
18620288,0
18673633,0
18761052,0
18081448,0
18084382,0
18797238,0
18810837,0
18829560,0
18843931,0
18093040,0
18100358,0
18949706,0
18984271,0
18999642,0
18142992,0
18167859,0
18180258,0
18188561,0
19023882,0
19043223,0
19058657,0
18196517,0
18214867,0
19533740,0
19065568,0
19090499,0
19104559,0
19123635,0
19595027,0
19169681,0
19248145,0
19270094,0
19680440,0
19684287,0
19701768,0
19737098,0
19274110,0
19316806,0
19355435,0
19788321,0
19792276,0
19799827,0
19413149,0
19441262,0
19469794,0
19483137,0
19832478,0
19849928,0
19852401,0
19493717,0
19505658,0
19516322,0
20714220,0
20728797,0
19876969,0
19893518,0
20728803,0
20751195,0
20786176,0
20787414,0
20791176,0
19915236,0
20800110,0
20819797,0
20820825,0
20852248,0
19958133,0
19967200,0
19990097,0
20865556,0
20905091,0
20935603,0
19990098,0
20005331,0
20038668,0
20057573,0
20939474,0
20962172,0
20974456,0
20058952,0
20127518,0
20206764,0
21000149,0
21046059,0
21061904,0
20232993,0
20236018,0
20308751,0
21098681,0
21114033,0
21117418,0
20315651,0
20333884,0
20345370,0
21153240,0
21158288,0
21166422,0
21177860,0
20399942,0
20426519,0
21190923,0
21194452,0
21195313,0
21206434,0
20443388,0
20478688,0
21243223,0
21255800,0
21275654,0
21282022,0
20489999,0
20505575,0
20533424,0
21298497,0
21298728,0
21308964,0
21311896,0
20558721,0
20576895,0
21313316,0
21314987,0
21357473,0
20622071,0
20628052,0
20645233,0
21384244,0
21389634,0
21399379,0
21413943,0
20701793,0
22020910,0
22054104,0
22072471,0
21442133,0
21479532,0
22073507,0
22091192,0
22106890,0
22109845,0
22132747,0
21506342,0
21516399,0
21531358,0
22133114,0
22165243,0
21544993,0
21553027,0
21571742,0
22168587,0
22180751,0
22182738,0
21585802,0
21638076,0
22194078,0
22213714,0
22223290,0
22232589,0
21667542,0
21683759,0
22247959,0
22252927,0
22295050,0
22308689,0
21702989,0
21716308,0
21729106,0
22308945,0
22321285,0
22344471,0
22357485,0
21732383,0
21754620,0
21755927,0
21768317,0
22361332,0
22381556,0
21775273,0
21788010,0
21816636,0
21830474,0
22404165,0
22421381,0
22438112,0
21839890,0
21852402,0
21871933,0
21884226,0
22459171,0
22470531,0
21897829,0
21918551,0
21928161,0
21939223,0
22471810,0
22486937,0
21939506,0
21948591,0
21953286,0
21966681,0
22514304,0
21966815,0
21970579,0
21973027,0
21987522,0
22569163,0
22600721,0
22641501,0
22661818,0
22812638,0
22884505,0
22893111,0
22709315,0
22720407,0
22905354,0
22929300,0
22942515,0
22946839,0
22751910,0
22780147,0
22800488,0
23792189,0
23815443,0
23847714,0
23881765,0
22959404,0
23009585,0
23048261,0
23060667,0
23901619,0
23968712,0
24000927,0
23095669,0
23117156,0
23149135,0
24001339,0
24043556,0
23206659,0
23257112,0
24044037,0
24051317,0
24071350,0
24093494,0
23262283,0
23278104,0
23294061,0
23294640,0
24137584,0
24139332,0
23297392,0
23317814,0
23329924,0
23357643,0
24161090,0
24161309,0
24161732,0
24171233,0
24180170,0
23419625,0
24187061,0
24188029,0
24188549,0
24209611,0
24209894,0
23422413,0
23470342,0
23491685,0
23502177,0
24251689,0
24288428,0
23527974,0
24289449,0
24300832,0
24321289,0
23617236,0
23652871,0
23655758,0
24331869,0
24339913,0
24380456,0
23673439,0
23702937,0
23720121,0
24400164,0
23772409,0
24659606,0
24681173,0
24706843,0
24479650,0
24767004,0
24810661,0
24855922,0
24499962,0
24562378,0
24580407,0
24946535,0
24980304,0
25034271,0
24585615,0
25089442,0
25111474,0
24616964,0
24656880,0
26200812,0
25169259,0
25171755,0
25198445,0
26244042,0
26379095,0
26434699,0
25271367,0
25276176,0
25301274,0
25332472,0
26456804,0
26506861,0
26569136,0
25335294,0
25379988,0
25410335,0
26697571,0
25439456,0
25489002,0
25493621,0
26776057,0
26793398,0
25518378,0
25528771,0
25554992,0
25556685,0
26853314,0
26878015,0
25602941,0
25684978,0
25694654,0
26907878,0
26934151,0
25695791,0
25746635,0
26972100,0
26998554,0
27000655,0
27035835,0
25897559,0
25926528,0
25982723,0
27074719,0
27140406,0
26038203,0
26066061,0
26111169,0
26147181,0
27151413,0
27183507,0
26147977,0
26181043,0
27721039,0
27743874,0
27264279,0
27264356,0
27267273,0
27764303,0
27788096,0
27797705,0
27267312,0
27295254,0
27813446,0
27840798,0
27877296,0
27341876,0
27371045,0
27376342,0
27408106,0
27436478,0
27436521,0
27881585,0
27936966,0
27992186,0
27436616,0
27453566,0
27475490,0
28053236,0
28079568,0
28107266,0
27515347,0
27552545,0
27636823,0
27665740,0
27684006,0
28192131,0
28227371,0
27703524,0
27703582,0
27716244,0
28923339,0
28260836,0
28297610,0
28323916,0
28325436,0
28939865,0
28940481,0
28943602,0
28327869,0
28369666,0
28410138,0
28419154,0
28993978,0
29015662,0
29025423,0
28440575,0
28478632,0
28494720,0
29069177,0
29086559,0
28521320,0
28549656,0
28567757,0
29144796,0
28593689,0
28640835,0
28652295,0
28673006,0
29148814,0
29158790,0
29188311,0
29198132,0
29216661,0
28758700,0
28770939,0
28801751,0
28817309,0
29240831,0
29249478,0
29264150,0
28855538,0
28918890,0
29788448,0
29801834,0
29339714,0
29340087,0
29831524,0
29837005,0
29840995,0
29841295,0
29341231,0
29374688,0
29841446,0
29857937,0
29880526,0
29884753,0
29375782,0
29391840,0
29393297,0
29438771,0
29889181,0
29924882,0
29949740,0
29463678,0
29968956,0
29973840,0
29990482,0
30019312,0
29473505,0
29495771,0
29500453,0
30043797,0
30066908,0
29516989,0
29523864,0
29546198,0
29552661,0
30132745,0
30156323,0
30157790,0
30168953,0
29573610,0
29615724,0
29634313,0
29643353,0
30214389,0
30233850,0
30238091,0
29644890,0
29712229,0
29725519,0
29747415,0
30254784,0
30275666,0
30299960,0
29777979,0
30541503,0
30567170,0
30322808,0
30350594,0
30374610,0
30570747,0
30591059,0
30413452,0
30446358,0
30595509,0
30695236,0
30700956,0
30719520,0
30484140,0
30491364,0
30517262,0
30750723,0
30771306,0
30774841,0
30791487,0
30800994,0
30538547,0
31299985,0
30804031,0
30808926,0
30821744,0
30824275,0
30835293,0
31341492,0
31362124,0
31363879,0
31391676,0
30857082,0
30857810,0
31406106,0
31419441,0
31422576,0
30896248,0
30933930,0
31526035,0
31543381,0
31544864,0
31559938,0
30961311,0
30969736,0
31596128,0
31605368,0
31626828,0
30974325,0
31008044,0
31020171,0
31658664,0
31718572,0
31722224,0
31722572,0
31023743,0
31045112,0
31057686,0
31722670,0
31761867,0
31763793,0
31764802,0
31075169,0
31124488,0
31154180,0
31156979,0
31808514,0
31810712,0
31812290,0
31175229,0
31223895,0
31812674,0
31816134,0
31884205,0
31225284,0
32195481,0
32224679,0
31942024,0
31964987,0
32243855,0
32274732,0
32295272,0
31988009,0
31990818,0
31991735,0
32318385,0
31991981,0
31995846,0
32027701,0
32092122,0
32348268,0
32383475,0
32095400,0
32121995,0
32429617,0
32478447,0
32502042,0
32138970,0
32140186,0
32157458,0
32550593,0
32618479,0
32165946,0
33479275,0
33502045,0
33538424,0
32672360,0
33557586,0
33587338,0
33590638,0
33663823,0
32766799,0
32790522,0
32820418,0
33733189,0
33753005,0
33757329,0
33789067,0
32844469,0
32847253,0
33800591,0
33811655,0
33842466,0
33859420,0
32919869,0
32973771,0
32995435,0
33865203,0
33870668,0
33880461,0
33885456,0
33913506,0
33018254,0
33048255,0
33931340,0
33948484,0
33949414,0
34000432,0
33051317,0
33075566,0
34027782,0
34051897,0
34074640,0
34095936,0
33196090,0
33227559,0
33240605,0
34099732,0
34128844,0
34153458,0
33275521,0
34185751,0
34186340,0
34189448,0
33286859,0
33327815,0
33374753,0
34229907,0
34233467,0
34236932,0
34259643,0
33408252,0
34260614,0
34269330,0
34286168,0
33419086,0
33429098,0
33430465,0
34428655,0
34315975,0
34318552,0
34321161,0
34445241,0
34456826,0
34369972,0
34519944,0
34546102,0
34589129,0
34605781,0
35654161,0
35669494,0
35689721,0
34636948,0
34655060,0
34691972,0
35719901,0
35729348,0
35743497,0
35751951,0
34723220,0
34754492,0
34763336,0
34765770,0
35769553,0
35809641,0
35889443,0
34789984,0
34817153,0
34819283,0
35917210,0
35917395,0
35971790,0
34826378,0
34870902,0
35976366,0
35983893,0
35984837,0
35985099,0
34907221,0
34915784,0
36038135,0
36082463,0
34918465,0
34925422,0
36096319,0
36118028,0
36168643,0
34947995,0
34948779,0
35044817,0
35102731,0
35128117,0
35165719,0
36197260,0
36210754,0
36239192,0
36245910,0
35212074,0
35328778,0
35351024,0
36251701,0
36279300,0
36316630,0
35363105,0
35388769,0
35393153,0
35407187,0
36353754,0
36437581,0
36466326,0
35446591,0
35522013,0
35526256,0
36484394,0
36492033,0
36506833,0
36526269,0
35559277,0
36531000,0
36532047,0
35583857,0
35613685,0
36567539,0
36567650,0
36568651,0
35617905,0
35627230,0
37866660,0
36570049,0
36579848,0
36616690,0
37902626,0
37971595,0
37983336,0
38002001,0
38034637,0
36673269,0
36738405,0
36774450,0
36814333,0
38051147,0
38086014,0
38103769,0
36889490,0
36934487,0
36979626,0
36979701,0
38108902,0
38116452,0
38139576,0
38163061,0
37032978,0
37090316,0
37129867,0
38166582,0
38194852,0
38214496,0
37138463,0
37142830,0
37155287,0
38225927,0
38249213,0
37170137,0
37215800,0
37216223,0
37217747,0
38294693,0
37219964,0
37292941,0
37300590,0
37366825,0
38302187,0
38326998,0
38341660,0
37375077,0
37441360,0
37499073,0
38364553,0
38370751,0
38416711,0
38422858,0
37568688,0
37636107,0
37640642,0
38443789,0
38459531,0
37662001,0
37671024,0
37688156,0
37719447,0
38498072,0
38568228,0
38609964,0
37722553,0
37754285,0
37756537,0
38623644,0
38632347,0
38647706,0
38676248,0
37781869,0
37796675,0
37810620,0
37814210,0
38692253,0
38740249,0
38760797,0
38791025,0
38803975,0
37814985,0
37846098,0
38866459,0
38884452,0
38836792,0
38852504,0
38854800,0
38905116,0
38918454,0
38942667,0
38982195,0
39006421,0
39563877,0
39591169,0
39613044,0
39008053,0
39037489,0
39058903,0
39091340,0
39657957,0
39659129,0
39100415,0
39115185,0
39155909,0
39177204,0
39672749,0
39677254,0
39702767,0
39713546,0
39179497,0
39212378,0
39231363,0
39733220,0
39739750,0
39757567,0
39254779,0
39255054,0
39306806,0
39758527,0
39758608,0
39758612,0
39779817,0
39782725,0
39326771,0
39327524,0
39328771,0
39798203,0
39823676,0
39339173,0
39339619,0
39344252,0
39829490,0
39842734,0
39344392,0
39347344,0
39368023,0
39845118,0
39870423,0
39378640,0
39389229,0
39423299,0
39906607,0
39469833,0
39476700,0
39490722,0
39977387,0
39981239,0
39494013,0
39511626,0
39514101,0
39524246,0
39998677,0
39533937,0
39537433,0
39542849,0
40091034,0
40010569,0
40015060,0
40018950,0
40033412,0
40118814,0
40129117,0
40035320,0
40051700,0
40072139,0
40144510,0
40161167,0
40074226,0
40090518,0
40090921,0
40678776,0
40704894,0
40709847,0
40734503,0
40180481,0
40187539,0
40187919,0
40198709,0
40736595,0
40762420,0
40764483,0
40213871,0
40262026,0
40773596,0
40785269,0
40797228,0
40286599,0
40290343,0
40297289,0
40312447,0
40329281,0
40805284,0
40807222,0
40821192,0
40823979,0
40330779,0
40351708,0
40356643,0
40845424,0
40864416,0
40868923,0
40396782,0
40407624,0
40428287,0
40869178,0
40869672,0
40877662,0
40454866,0
40897026,0
40907207,0
40507030,0
40520781,0
40542547,0
40564235,0
40926325,0
40946254,0
40566019,0
40597682,0
40617668,0
40947245,0
40952158,0
40953661,0
40997936,0
40632066,0
40663885,0
41008151,0
40664494,0
41214352,0
41264660,0
41038110,0
41269659,0
41274269,0
41297873,0
41322906,0
41074474,0
41087259,0
41095789,0
41329622,0
41386356,0
41412165,0
41118555,0
41134051,0
41443740,0
41468466,0
41156272,0
41180292,0
41197663,0
41485005,0
41486706,0
41488655,0
41197701,0
42096242,0
41545286,0
41630206,0
42123279,0
42125125,0
41670061,0
41698629,0
41770667,0
42142325,0
42181975,0
42191325,0
41778563,0
41803235,0
42207595,0
42229673,0
42237080,0
41861684,0
41891396,0
41922829,0
42276447,0
42281333,0
42337403,0
41945602,0
41966050,0
41984966,0
42001357,0
42413598,0
42439409,0
42478192,0
42022955,0
42027929,0
42047470,0
42480209,0
42502751,0
42052479,0
42907111,0
42915189,0
42547736,0
42590301,0
42920607,0
42930305,0
42931993,0
42632432,0
42955414,0
42967663,0
42983190,0
42644174,0
42668579,0
42677693,0
42693214,0
43012971,0
43057669,0
42696928,0
42743320,0
42743699,0
43089903,0
43117935,0
43129827,0
42774964,0
42779757,0
43134601,0
43138746,0
43215441,0
42817709,0
42843522,0
42843642,0
43230898,0
43240235,0
43271490,0
43303467,0
42881027,0
42884822,0
42896022,0
43320592,0
43320643,0
43344529,0
43345856,0
43352297,0
43358369,0
43402495,0
43407975,0
43425862,0
43439739,0
43468460,0
42906754,0
43731075,0
43745814,0
43488577,0
43490499,0
43806887,0
43490561,0
43539916,0
43826970,0
43835284,0
43835424,0
43836693,0
43629812,0
43643543,0
44490514,0
43864477,0
43883376,0
43883397,0
44522408,0
44527778,0
44549974,0
44599584,0
43901907,0
43964993,0
43993213,0
44003610,0
44005744,0
44006779,0
44007351,0
44012684,0
44024282,0
44652066,0
44876964,0
44877768,0
44042961,0
44065668,0
44880818,0
44975119,0
44983091,0
45003152,0
44123332,0
44140992,0
44141026,0
44145723,0
45003964,0
45039294,0
45039698,0
45057827,0
45059878,0
44146134,0
44160908,0
44171766,0
45094997,0
45109294,0
45128589,0
44198768,0
45133698,0
45206793,0
45209709,0
45241101,0
45242534,0
44233254,0
44244675,0
45263192,0
45319932,0
44257409,0
44268153,0
45324060,0
45350358,0
45413425,0
45415157,0
44324096,0
44340971,0
44341042,0
45456622,0
45457713,0
45487942,0
44341593,0
44342520,0
44342590,0
45520670,0
45535409,0
45548150,0
44360148,0
44420172,0
45568534,0
45582271,0
45584818,0
45584920,0
45585298,0
44457538,0
45640484,0
45659620,0
45608474,0
45611258,0
46400904,0
45701743,0
45728988,0
46402103,0
46421717,0
46424609,0
46439061,0
45742462,0
45775427,0
45776364,0
46448308,0
46454968,0
46468911,0
46492940,0
45791166,0
45806351,0
45807796,0
45836046,0
46515289,0
46553630,0
45859445,0
45860053,0
45884286,0
46604427,0
46609628,0
46641481,0
45885467,0
45913623,0
45930409,0
46677225,0
46699679,0
45947196,0
45965104,0
45993497,0
46734455,0
46741010,0
46757288,0
46027302,0
46031477,0
46043288,0
46777015,0
46801836,0
46057970,0
46090853,0
46805402,0
46817170,0
46823476,0
46841651,0
46853209,0
46092204,0
46111696,0
46858541,0
46861658,0
46141809,0
46144765,0
46886596,0
46908538,0
46164992,0
46205324,0
46925830,0
46929403,0
46245431,0
46266546,0
46269940,0
46304278,0
46315649,0
46337334,0
46951493,0
46970658,0
46989620,0
46995401,0
46340897,0
46365997,0
46378418,0
47011108,0
47023044,0
47039372,0
46398835,0
48173202,0
47064940,0
47106188,0
47146478,0
48201651,0
48231180,0
48285199,0
48287535,0
47183367,0
47226380,0
48306773,0
47290310,0
47299519,0
47299716,0
47310048,0
48331277,0
48355745,0
47326120,0
47343063,0
47415641,0
48405942,0
48427313,0
47456917,0
47478683,0
47485547,0
48449846,0
48474808,0
47485924,0
47496706,0
47506096,0
47584869,0
47721519,0
48524336,0
48550992,0
48551665,0
48556734,0
47736571,0
47785856,0
47802331,0
48556842,0
48594999,0
48635058,0
47862450,0
47888627,0
48644566,0
48647648,0
48683746,0
48688516,0
48699578,0
47914930,0
47955555,0
48043970,0
48060477,0
48741124,0
48752754,0
48772845,0
48060686,0
48060750,0
48107363,0
48112737,0
48135533,0
48792461,0
48833438,0
48876371,0
48886441,0
48150911,0
49184412,0
49203847,0
48919224,0
49207226,0
49218901,0
49251381,0
48922718,0
48928259,0
48944261,0
48957477,0
49278919,0
49296591,0
49327233,0
49348169,0
49358496,0
48980556,0
49000328,0
49370012,0
49372028,0
49379139,0
49448584,0
49063630,0
49451628,0
49487847,0
49520349,0
49100576,0
50132203,0
50137244,0
50175978,0
49551215,0
49580120,0
49599169,0
50178350,0
50204547,0
49620896,0
49692796,0
49695634,0
50250835,0
50312026,0
49700857,0
49728854,0
49738640,0
49759263,0
50341930,0
50422239,0
49778940,0
49780976,0
49821160,0
50437643,0
50445228,0
49887333,0
49905365,0
49933431,0
50477973,0
50491740,0
50533622,0
50548461,0
49987496,0
49994514,0
50001749,0
50019667,0
50574071,0
50584196,0
50601622,0
50608699,0
50034839,0
50054923,0
50092471,0
50109056,0
50663471,0
50730364,0
50118948,0
50121795,0
51510194,0
50757774,0
50853251,0
51564766,0
51646984,0
50857360,0
50859804,0
50881121,0
50884232,0
50921707,0
51714141,0
51988079,0
52031694,0
50941665,0
50944300,0
50960751,0
50963789,0
52081934,0
52156372,0
52191971,0
52228468,0
50978229,0
51004385,0
51025416,0
51027369,0
52265677,0
52286823,0
52324837,0
52344154,0
52370485,0
51135465,0
51157427,0
51176791,0
52411897,0
52426868,0
52458814,0
52472798,0
51219492,0
51352602,0
52476897,0
52482115,0
52499508,0
52517125,0
51436423,0
52860787,0
52519999,0
52520437,0
52520666,0
52862432,0
52864597,0
52872527,0
52523044,0
52534602,0
52572924,0
52883964,0
52909792,0
52922707,0
52937140,0
52940478,0
52600519,0
52604947,0
52640721,0
52678078,0
52942370,0
52697200,0
52706307,0
52707671,0
52719773,0
52956626,0
52958781,0
52968649,0
52723504,0
52740021,0
52746248,0
52778526,0
52969666,0
52974783,0
52992716,0
53012234,0
52784911,0
52813967,0
52832441,0
53342424,0
53349520,0
53015559,0
53037562,0
53052371,0
53368269,0
53381716,0
53389090,0
53072096,0
53080761,0
53084775,0
53425233,0
53434968,0
53085313,0
53096997,0
53116037,0
53445601,0
53452147,0
53464779,0
53471680,0
53143873,0
53155778,0
53481790,0
53488708,0
53497463,0
53505385,0
53178874,0
53193912,0
53206546,0
53520362,0
53534701,0
53545120,0
53219902,0
53220069,0
53221986,0
53548928,0
53552823,0
53577087,0
53261022,0
53280874,0
53282121,0
53300312,0
53597796,0
53611961,0
53616102,0
53313227,0
53316663,0
53328707,0
53631198,0
53635598,0
53646913,0
53653203,0
53341005,0
53676248,0
53689170,0
53707772,0
53714350,0
53817326,0
53831472,0
53726499,0
53728105,0
53743518,0
53743900,0
53845565,0
53867508,0
53871008,0
53756541,0
53762067,0
53771961,0
53880291,0
53886749,0
53893525,0
53895008,0
54345006,0
54360578,0
54379584,0
54393357,0
53911409,0
53926831,0
53940988,0
53942140,0
506768729245848293,0
508079145900260036,0
513847924122374520,0
53942629,0
53945017,0
529115713952014766,0
537240832537572185,0
538660468639201643,0
544249948353149020,0
545232200040839707,0
546645009694840114,0
547403644202040404,0
53954606,0
53955875,0
53959984,0
548825381468151066,0
549332730360405346,0
549403571154776769,0
53983578,0
53991334,0
549801911877992765,0
550129237593742207,0
550320560065378215,0
53994958,0
54007621,0
54023098,0
551615025885643562,0
551712182047874468,0
552975962072810770,0
54027027,0
54041275,0
54061403,0
553004444451059420,0
553129244029921188,0
553430574674727689,0
553678124602608362,0
553936603203162419,0
54086044,0
54098967,0
54110036,0
554013203298146385,0
556012225352569344,0
54114866,0
54152270,0
54169531,0
54184945,0
